"source"	"mor"	"target"	"likelihood"
"527"	"Srpk2"	1	"Zranb2_S245"	1
"528"	"Srpk2"	1	"Zranb2_S249"	1
"529"	"Srpk2"	1	"Zranb2_S275"	1
"530"	"Srpk2"	1	"Zranb2_S277"	1
"531"	"Srpk2"	1	"Zranb2_T303"	1
"532"	"Srpk2"	1	"Zranb2_S305"	1
"533"	"Srpk2"	1	"Zranb2_S307"	1
"534"	"Srpk2"	1	"Rps6ka2_S106"	1
"535"	"Dapk3"	1	"Trip12_S312"	1
"536"	"Dapk3"	1	"Stx1a_S188"	1
"537"	"Dapk3"	1	"Dapk3_T265"	1
"538"	"Dapk3"	1	"Dapk3_T180"	1
"539"	"Dapk3"	1	"Dapk3_S313"	1
"540"	"Dapk3"	1	"Dapk3_T225"	1
"541"	"Dapk3"	1	"Dapk3_S306"	1
"542"	"Dapk3"	1	"Dapk3_S301"	1
"543"	"Dapk3"	1	"Becn1_S91"	1
"544"	"Dapk3"	1	"Rpl13a_S77"	1
"545"	"Dapk3"	1	"Mdm2_S163"	1
"546"	"Dapk3"	1	"Cdkn1a_T140"	1
"547"	"Dapk3"	1	"Myl2_S15"	1
"548"	"Dapk3"	1	"H3c11_T12"	1
"549"	"Dapk3"	1	"H3c3_T12"	1
"550"	"Dapk3"	1	"Myl12b_T19"	1
"551"	"Dapk3"	1	"Myl12b_S20"	1
"552"	"Dapk3"	1	"Cdc14a_S484"	1
"553"	"Dapk3"	1	"Dapk1_S308"	1
"554"	"Dapk3"	1	"Camkk2_S511"	1
"555"	"Dapk3"	1	"Kat5_T158"	1
"556"	"Dapk3"	1	"Ppp1r14a_S12"	1
"557"	"Dapk3"	1	"Ppp1r14a_T38"	1
"558"	"Dapk3"	1	"Myl9_S20"	1
"559"	"Dapk3"	1	"Myl9_T19"	1
"560"	"Limk2"	1	"Cfl1_S3"	1
"561"	"Limk2"	1	"Prkcd_S307"	1
"562"	"Limk2"	1	"Crk_S125"	1
"563"	"Limk2"	1	"Crk_S196"	1
"564"	"Limk2"	1	"Ptk2b_T15"	1
"565"	"Limk2"	1	"Ptk2b_S392"	1
"566"	"Limk2"	1	"Dstn_S3"	1
"567"	"Csnk2a2"	1	"Cdc27_S154"	1
"568"	"Csnk2a2"	1	"Ppig_S257"	1
"569"	"Csnk2a2"	1	"Rrn3_S170"	1
"570"	"Csnk2a2"	1	"Rrn3_S168"	1
"571"	"Csnk2a2"	1	"Mfap1a_S116"	1
"572"	"Csnk2a2"	1	"Mfap1a_S132"	1
"573"	"Csnk2a2"	1	"Mfap1a_S133"	1
"574"	"Csnk2a2"	1	"Mfap1b_S116"	1
"575"	"Csnk2a2"	1	"Mfap1b_S132"	1
"576"	"Csnk2a2"	1	"Mfap1b_S133"	1
"577"	"Csnk2a2"	1	"Pten_T366"	1
"578"	"Csnk2a2"	1	"Pten_S370"	1
"579"	"Csnk2a2"	1	"Pten_T383"	1
"580"	"Csnk2a2"	1	"Pten_S385"	1
"581"	"Csnk2a2"	1	"Pten_S380"	1
"582"	"Csnk2a2"	1	"Pten_T382"	1
"583"	"Csnk2a2"	1	"Hdac1_S423"	1
"584"	"Csnk2a2"	1	"Hdac1_S421"	1
"585"	"Csnk2a2"	1	"Pkd2_S810"	1
"586"	"Csnk2a2"	1	"Nmi_S16"	1
"587"	"Csnk2a2"	1	"Abcc1_T249"	1
"588"	"Csnk2a2"	1	"Stx1a_S14"	1
"589"	"Csnk2a2"	1	"Spib_S144"	1
"590"	"Csnk2a2"	1	"Spib_S148"	1
"591"	"Csnk2a2"	1	"Spib_S130"	1
"592"	"Csnk2a2"	1	"Spib_S149"	1
"593"	"Csnk2a2"	1	"Spib_S134"	1
"594"	"Csnk2a2"	1	"Spib_S151"	1
"595"	"Csnk2a2"	1	"Spib_S37"	1
"596"	"Csnk2a2"	1	"Il16_S740"	1
"597"	"Csnk2a2"	1	"Il16_S42"	1
"598"	"Csnk2a2"	1	"Slk_S348"	1
"599"	"Csnk2a2"	1	"Slk_S347"	1
"600"	"Csnk2a2"	1	"Snca_S129"	1
"601"	"Csnk2a2"	1	"Pip4k2a_S304"	1
"602"	"Csnk2a2"	1	"Eef1b_S106"	1
"603"	"Csnk2a2"	1	"Eef1b_S112"	1
"604"	"Csnk2a2"	1	"Psma3_S243"	1
"605"	"Csnk2a2"	1	"Psma3_S250"	1
"606"	"Csnk2a2"	1	"Tnfaip1_S280"	1
"607"	"Csnk2a2"	1	"Vamp4_S30"	1
"608"	"Csnk2a2"	1	"Srpk1_S51"	1
"609"	"Csnk2a2"	1	"Ikbkb_S740"	1
"610"	"Csnk2a2"	1	"Ikbkb_S751"	1
"611"	"Csnk2a2"	1	"Rrad_S214"	1
"612"	"Csnk2a2"	1	"Rrad_S299"	1
"613"	"Csnk2a2"	1	"Rrad_S273"	1
"614"	"Csnk2a2"	1	"Rrad_S290"	1
"615"	"Csnk2a2"	1	"Rrad_S257"	1
"616"	"Csnk2a2"	1	"Ltb4r_T308"	1
"617"	"Csnk2a2"	1	"Pias1_S468"	1
"618"	"Csnk2a2"	1	"Pias1_S467"	1
"619"	"Csnk2a2"	1	"Pias1_S466"	1
"620"	"Csnk2a2"	1	"Sp1_T581"	1
"621"	"Csnk2a2"	1	"Mycn_S259"	1
"622"	"Csnk2a2"	1	"Mycn_S261"	1
"623"	"Csnk2a2"	1	"Jun_S63"	1
"624"	"Csnk2a2"	1	"Jun_S73"	1
"625"	"Csnk2a2"	1	"Jun_S252"	1
"626"	"Csnk2a2"	1	"Jun_T234"	1
"627"	"Csnk2a2"	1	"Gpi_S185"	1
"628"	"Csnk2a2"	1	"Gpi_S198"	1
"629"	"Csnk2a2"	1	"Ptprc_S843"	1
"630"	"Csnk2a2"	1	"Ptprc_S1004"	1
"631"	"Csnk2a2"	1	"Ptprc_S955"	1
"632"	"Csnk2a2"	1	"Ptprc_S1010"	1
"633"	"Csnk2a2"	1	"Ptprc_S1002"	1
"634"	"Csnk2a2"	1	"Tnf_S2"	1
"635"	"Csnk2a2"	1	"Gap43_S192"	1
"636"	"Csnk2a2"	1	"Gap43_S193"	1
"637"	"Csnk2a2"	1	"Myb_S12"	1
"638"	"Csnk2a2"	1	"Myb_S11"	1
"639"	"Csnk2a2"	1	"Hsp90aa1_S231"	1
"640"	"Csnk2a2"	1	"Hsp90aa1_S263"	1
"641"	"Csnk2a2"	1	"Egr1_T389"	1
"642"	"Csnk2a2"	1	"Egr1_S378"	1
"643"	"Csnk2a2"	1	"Egr1_S376"	1
"644"	"Csnk2a2"	1	"Egr1_T516"	1
"645"	"Csnk2a2"	1	"Egr2_S266"	1
"646"	"Csnk2a2"	1	"Nefl_S473"	1
"647"	"Csnk2a2"	1	"Hoxb7_T204"	1
"648"	"Csnk2a2"	1	"Hoxb7_S133"	1
"649"	"Csnk2a2"	1	"Cdh1_S852"	1
"650"	"Csnk2a2"	1	"Cdh1_S840"	1
"651"	"Csnk2a2"	1	"Cdh1_S853"	1
"652"	"Csnk2a2"	1	"Cdh1_S855"	1
"653"	"Csnk2a2"	1	"Calm1_S102"	1
"654"	"Csnk2a2"	1	"Calm1_T80"	1
"655"	"Csnk2a2"	1	"Calm2_T80"	1
"656"	"Csnk2a2"	1	"Calm2_S102"	1
"657"	"Csnk2a2"	1	"Calm3_S102"	1
"658"	"Csnk2a2"	1	"Calm3_T80"	1
"659"	"Csnk2a2"	1	"Sub1_S11"	1
"660"	"Csnk2a2"	1	"Sub1_S13"	1
"661"	"Csnk2a2"	1	"Sub1_S15"	1
"662"	"Csnk2a2"	1	"Sub1_S17"	1
"663"	"Csnk2a2"	1	"Sub1_S19"	1
"664"	"Csnk2a2"	1	"Cdk1_S39"	1
"665"	"Csnk2a2"	1	"Hsp90ab1_S255"	1
"666"	"Csnk2a2"	1	"Hsp90ab1_S226"	1
"667"	"Csnk2a2"	1	"L1cam_S1181"	1
"668"	"Csnk2a2"	1	"L1cam_S1184"	1
"669"	"Csnk2a2"	1	"Fosb_S27"	1
"670"	"Csnk2a2"	1	"Cd5_S484"	1
"671"	"Csnk2a2"	1	"Cd5_S482"	1
"672"	"Csnk2a2"	1	"Cd5_S481"	1
"673"	"Csnk2a2"	1	"Rplp0_S304"	1
"674"	"Csnk2a2"	1	"Hmga1_S91"	1
"675"	"Csnk2a2"	1	"Hmga1_S88"	1
"676"	"Csnk2a2"	1	"Hmga1_S92"	1
"677"	"Csnk2a2"	1	"Cbx3_S95"	1
"678"	"Csnk2a2"	1	"Myf5_S49"	1
"679"	"Csnk2a2"	1	"Myf5_S133"	1
"680"	"Csnk2a2"	1	"Asgr2_S13"	1
"681"	"Csnk2a2"	1	"Ctnna1_S641"	1
"682"	"Csnk2a2"	1	"Cftr_T1467"	1
"683"	"Csnk2a2"	1	"Cftr_S511"	1
"684"	"Csnk2a2"	1	"Pik3r1_S608"	1
"685"	"Csnk2a2"	1	"Twist1_S18"	1
"686"	"Csnk2a2"	1	"Twist1_S20"	1
"687"	"Csnk2a2"	1	"Max_S11"	1
"688"	"Csnk2a2"	1	"Max_S2"	1
"689"	"Csnk2a2"	1	"Casp2_S157"	1
"690"	"Csnk2a2"	1	"Vtn_T69"	1
"691"	"Csnk2a2"	1	"Cdc25b_S172"	1
"692"	"Csnk2a2"	1	"Cdc25b_S186"	1
"693"	"Csnk2a2"	1	"Fkbp4_T143"	1
"694"	"Csnk2a2"	1	"Akt1_S129"	1
"695"	"Csnk2a2"	1	"Tfap2a_S429"	1
"696"	"Csnk2a2"	1	"Irs1_S99"	1
"697"	"Csnk2a2"	1	"Irs1_T88"	1
"698"	"Csnk2a2"	1	"Irs1_T497"	1
"699"	"Csnk2a2"	1	"Irs1_S325"	1
"700"	"Csnk2a2"	1	"Irs1_T806"	1
"701"	"Csnk2a2"	1	"Irs1_S24"	1
"702"	"Csnk2a2"	1	"Ddit3_S31"	1
"703"	"Csnk2a2"	1	"Ddit3_S15"	1
"704"	"Csnk2a2"	1	"Ddit3_S40"	1
"705"	"Csnk2a2"	1	"Ddit3_S14"	1
"706"	"Csnk2a2"	1	"Ddit3_S30"	1
"707"	"Csnk2a2"	1	"Ercc5_S357"	1
"708"	"Csnk2a2"	1	"Ercc5_S356"	1
"709"	"Csnk2a2"	1	"Ercc5_S355"	1
"710"	"Csnk2a2"	1	"Ptpn1_S354"	1
"711"	"Csnk2a2"	1	"Ptpn1_S380"	1
"712"	"Csnk2a2"	1	"Fmr1_S499"	1
"713"	"Csnk2a2"	1	"Lig1_T195"	1
"714"	"Csnk2a2"	1	"Hsf1_T142"	1
"715"	"Csnk2a2"	1	"Chd1_S215"	1
"716"	"Csnk2a2"	1	"Septin2_S218"	1
"717"	"Csnk2a2"	1	"Eps15_S562"	1
"718"	"Csnk2a2"	1	"Nkx2-5_S163"	1
"719"	"Csnk2a2"	1	"Rangap1_S358"	1
"720"	"Csnk2a2"	1	"Klf1_T23"	1
"721"	"Csnk2a2"	1	"Capza1_S9"	1
"722"	"Csnk2a2"	1	"Igfbp3_S139"	1
"723"	"Csnk2a2"	1	"Igfbp3_S141"	1
"724"	"Csnk2a2"	1	"Sat1_S146"	1
"725"	"Csnk2a2"	1	"Sat1_S149"	1
"726"	"Csnk2a2"	1	"Sat1_T10"	1
"727"	"Csnk2a2"	1	"Vdr_S260"	1
"728"	"Csnk2a2"	1	"Hcls1_T23"	1
"729"	"Csnk2a2"	1	"Hcls1_T16"	1
"730"	"Csnk2a2"	1	"Cav1_S88"	1
"731"	"Csnk2a2"	1	"Bckdha_S344"	1
"732"	"Csnk2a2"	1	"Xpc_S883"	1
"733"	"Csnk2a2"	1	"Hdgf_S132"	1
"734"	"Csnk2a2"	1	"Hdgf_S133"	1
"735"	"Csnk2a2"	1	"Arnt_S77"	1
"736"	"Csnk2a2"	1	"Msh6_S256"	1
"737"	"Csnk2a2"	1	"Msh6_S252"	1
"738"	"Csnk2a2"	1	"Faf1_S290"	1
"739"	"Csnk2a2"	1	"Faf1_S288"	1
"740"	"Csnk2a2"	1	"Aqp4_S316"	1
"741"	"Csnk2a2"	1	"Aqp4_S285"	1
"742"	"Csnk2a2"	1	"Aqp4_S263"	1
"743"	"Csnk2a2"	1	"Aqp4_S276"	1
"744"	"Csnk2a2"	1	"Aqp4_S294"	1
"745"	"Csnk2a2"	1	"Aqp4_S254"	1
"746"	"Csnk2a2"	1	"Maz_S460"	1
"747"	"Csnk2a2"	1	"Pdcd5_S119"	1
"748"	"Csnk2a2"	1	"Eef1d_S162"	1
"749"	"Csnk2a2"	1	"Paxbp1_S559"	1
"750"	"Csnk2a2"	1	"Eif5_S388"	1
"751"	"Csnk2a2"	1	"Eif5_S174"	1
"752"	"Csnk2a2"	1	"Eif5_S387"	1
"753"	"Csnk2a2"	1	"Polr2f_S2"	1
"754"	"Csnk2a2"	1	"Hnrnpk_S353"	1
"755"	"Csnk2a2"	1	"Thra_S12"	1
"756"	"Csnk2a2"	1	"Rps10_S146"	1
"757"	"Csnk2a2"	1	"Csnk2b_S2"	1
"758"	"Csnk2a2"	1	"Csnk2b_S3"	1
"759"	"Csnk2a2"	1	"Ywhaq_S232"	1
"760"	"Csnk2a2"	1	"Zhx1_T36"	1
"761"	"Csnk2a2"	1	"Zhx1_S48"	1
"762"	"Csnk2a2"	1	"Zhx1_S639"	1
"763"	"Csnk2a2"	1	"Zhx1_S640"	1
"764"	"Csnk2a2"	1	"Zhx1_S47"	1
"765"	"Csnk2a2"	1	"Hdac2_S424"	1
"766"	"Csnk2a2"	1	"Hdac2_S394"	1
"767"	"Csnk2a2"	1	"Hdac2_S422"	1
"768"	"Csnk2a2"	1	"Was_S502"	1
"769"	"Csnk2a2"	1	"Was_S501"	1
"770"	"Csnk2a2"	1	"Terf1_T109"	1
"771"	"Csnk2a2"	1	"Bid_S64"	1
"772"	"Csnk2a2"	1	"Atf1_S36"	1
"773"	"Csnk2a2"	1	"Atf1_S63"	1
"774"	"Csnk2a2"	1	"Atf1_S41"	1
"775"	"Csnk2a2"	1	"Atf1_S44"	1
"776"	"Csnk2a2"	1	"Atf1_S38"	1
"777"	"Csnk2a2"	1	"Cbx1_T51"	1
"778"	"Csnk2a2"	1	"Erh_S24"	1
"779"	"Csnk2a2"	1	"Erh_T18"	1
"780"	"Csnk2a2"	1	"Mcm2_S139"	1
"781"	"Csnk2a2"	1	"Mcm2_T106"	1
"782"	"Csnk2a2"	1	"Nkx3-1_T90"	1
"783"	"Csnk2a2"	1	"Slbp_T61"	1
"784"	"Csnk2a2"	1	"Map4k4_S805"	1
"785"	"Csnk2a2"	1	"Rplp2_S105"	1
"786"	"Csnk2a2"	1	"Pgr_S82"	1
"787"	"Csnk2a2"	1	"Yy1_S120"	1
"788"	"Csnk2a2"	1	"Top2a_S1379"	1
"789"	"Csnk2a2"	1	"Top2a_D1339"	1
"790"	"Csnk2a2"	1	"Top2a_S1521"	1
"791"	"Csnk2a2"	1	"Uba1_S13"	1
"792"	"Csnk2a2"	1	"Snai1_S11"	1
"793"	"Csnk2a2"	1	"Snai1_S92"	1
"794"	"Csnk2a2"	1	"Ctnnb1_T393"	1
"795"	"Csnk2a2"	1	"Ctnnb1_T112"	1
"796"	"Csnk2a2"	1	"Ctnnb1_T102"	1
"797"	"Csnk2a2"	1	"Ctnnb1_S29"	1
"798"	"Csnk2a2"	1	"Ikzf1_T23"	1
"799"	"Csnk2a2"	1	"Ikzf1_S63"	1
"800"	"Csnk2a2"	1	"Ikzf1_S13"	1
"801"	"Csnk2a2"	1	"Ikzf1_S101"	1
"802"	"Csnk2a2"	1	"Rela_S541"	1
"803"	"Csnk2a2"	1	"Rela_S531"	1
"804"	"Csnk2a2"	1	"Igf2r_S2476"	1
"805"	"Csnk2a2"	1	"Igf2r_S2401"	1
"806"	"Csnk2a2"	1	"Ncf1_S208"	1
"807"	"Csnk2a2"	1	"Slc39a7_S277"	1
"808"	"Csnk2a2"	1	"Osbp_S191"	1
"809"	"Csnk2a2"	1	"Ddx46_S804"	1
"810"	"Csnk2a2"	1	"Mdc1_T300"	1
"811"	"Csnk2a2"	1	"Mdc1_S298"	1
"812"	"Csnk2a2"	1	"Mdc1_T444"	1
"813"	"Csnk2a2"	1	"Acaca_S29"	1
"814"	"Csnk2a2"	1	"Acaca_S67"	1
"815"	"Csnk2a2"	1	"Acaca_S25"	1
"816"	"Csnk2a2"	1	"Sin3a_S833"	1
"817"	"Csnk2a2"	1	"Xrcc1_S474"	1
"818"	"Csnk2a2"	1	"Xrcc1_T518"	1
"819"	"Csnk2a2"	1	"Xrcc1_T522"	1
"820"	"Csnk2a2"	1	"Xrcc1_S517"	1
"821"	"Csnk2a2"	1	"Xrcc1_S484"	1
"822"	"Csnk2a2"	1	"Xrcc1_T487"	1
"823"	"Csnk2a2"	1	"Naca_S166"	1
"824"	"Csnk2a2"	1	"Naca_T161"	1
"825"	"Csnk2a2"	1	"Ppp1r1b_S102"	1
"826"	"Csnk2a2"	1	"Ppp1r1b_S9"	1
"827"	"Csnk2a2"	1	"Ppp1r1b_S97"	1
"828"	"Csnk2a2"	1	"Ppp1r1b_S66"	1
"829"	"Csnk2a2"	1	"Ppp1r1b_S45"	1
"830"	"Csnk2a2"	1	"Pml_S575"	1
"831"	"Csnk2a2"	1	"Pml_S528"	1
"832"	"Csnk2a2"	1	"Cdc37_S13"	1
"833"	"Csnk2a2"	1	"Psen2_S7"	1
"834"	"Csnk2a2"	1	"Psen2_S9"	1
"835"	"Csnk2a2"	1	"Psen2_S335"	1
"836"	"Csnk2a2"	1	"Psen2_S327"	1
"837"	"Csnk2a2"	1	"Psen2_S19"	1
"838"	"Csnk2a2"	1	"Psen2_S330"	1
"839"	"Csnk2a2"	1	"Hif1a_T806"	1
"840"	"Csnk2a2"	1	"Ccnh_T315"	1
"841"	"Csnk2a2"	1	"Cbx5_S11"	1
"842"	"Csnk2a2"	1	"Cbx5_S12"	1
"843"	"Csnk2a2"	1	"Cbx5_S13"	1
"844"	"Csnk2a2"	1	"Cbx5_S14"	1
"845"	"Csnk2a2"	1	"Hsph1_S509"	1
"846"	"Csnk2a2"	1	"Ctr9_S1138"	1
"847"	"Csnk2a2"	1	"Ctr9_T925"	1
"848"	"Csnk2a2"	1	"Ctr9_S1147"	1
"849"	"Csnk2a2"	1	"Ctr9_S1156"	1
"850"	"Csnk2a2"	1	"Ctr9_S1044"	1
"851"	"Csnk2a2"	1	"Ctr9_S1060"	1
"852"	"Csnk2a2"	1	"Ctr9_S943"	1
"853"	"Csnk2a2"	1	"Sptbn1_T2158"	1
"854"	"Csnk2a2"	1	"Sptbn1_S2110"	1
"855"	"Csnk2a2"	1	"Tle1_S251"	1
"856"	"Csnk2a2"	1	"Tle1_S237"	1
"857"	"Csnk2a2"	1	"Vps72_S41"	1
"858"	"Csnk2a2"	1	"Vps72_S59"	1
"859"	"Csnk2a2"	1	"Vps72_S71"	1
"860"	"Csnk2a2"	1	"Vps72_S51"	1
"861"	"Csnk2a2"	1	"Mapk3_T203"	1
"862"	"Csnk2a2"	1	"Cltb_S11"	1
"863"	"Csnk2a2"	1	"Cltb_S13"	1
"864"	"Csnk2a2"	1	"Abcf1_S107"	1
"865"	"Csnk2a2"	1	"Abcf1_S138"	1
"866"	"Csnk2a2"	1	"Rrp12_S1081"	1
"867"	"Csnk2a2"	1	"Rigi_D855"	1
"868"	"Csnk2a2"	1	"Rigi_T771"	1
"869"	"Csnk2a2"	1	"Ube2r2_S233"	1
"870"	"Csnk2a2"	1	"Dek_S33"	1
"871"	"Csnk2a2"	1	"Amph_T387"	1
"872"	"Csnk2a2"	1	"Amph_T350"	1
"873"	"Csnk2a2"	1	"Rere_S656"	1
"874"	"Csnk2a2"	1	"Eif4b_S597"	1
"875"	"Csnk2a2"	1	"Wasf2_S481"	1
"876"	"Csnk2a2"	1	"Wasf2_S483"	1
"877"	"Csnk2a2"	1	"Wasf2_S487"	1
"878"	"Csnk2a2"	1	"Slc18a2_S514"	1
"879"	"Csnk2a2"	1	"C1rb_S206"	1
"880"	"Csnk2a2"	1	"Cdc34_S203"	1
"881"	"Csnk2a2"	1	"Cdc34_S221"	1
"882"	"Csnk2a2"	1	"Mef2c_S59"	1
"883"	"Csnk2a2"	1	"C1ra_S206"	1
"884"	"Csnk2a2"	1	"Nfatc4_S289"	1
"885"	"Csnk2a2"	1	"Phldb2_S490"	1
"886"	"Csnk2a2"	1	"Eif3c_S166"	1
"887"	"Csnk2a2"	1	"Eif3c_S39"	1
"888"	"Csnk2a2"	1	"Ppp1r8_T161"	1
"889"	"Csnk2a2"	1	"Ppp1r8_S204"	1
"890"	"Csnk2a2"	1	"Camkk1_S82"	1
"891"	"Csnk2a2"	1	"Myh9_S1943"	1
"892"	"Csnk2a2"	1	"Hdlbp_S31"	1
"893"	"Csnk2a2"	1	"Tti1_S823"	1
"894"	"Csnk2a2"	1	"Kdm4b_S568"	1
"895"	"Csnk2a2"	1	"Arrb2_T383"	1
"896"	"Csnk2a2"	1	"Arhgap35_S1134"	1
"897"	"Csnk2a2"	1	"Clip1_S1317"	1
"898"	"Csnk2a2"	1	"Prpf3_T494"	1
"899"	"Csnk2a2"	1	"Sirt1_S649"	1
"900"	"Csnk2a2"	1	"Sirt1_S651"	1
"901"	"Csnk2a2"	1	"Tcf7l2_S58"	1
"902"	"Csnk2a2"	1	"Tcf7l2_S59"	1
"903"	"Csnk2a2"	1	"Tcf7l2_S60"	1
"904"	"Csnk2a2"	1	"Rbm10_S738"	1
"905"	"Csnk2a2"	1	"Rbm10_S735"	1
"906"	"Csnk2a2"	1	"Rbm10_S736"	1
"907"	"Csnk2a2"	1	"Rbm10_S737"	1
"908"	"Csnk2a2"	1	"Dpp3_T425"	1
"909"	"Csnk2a2"	1	"Eif2s2_S2"	1
"910"	"Csnk2a2"	1	"Eif2s2_S67"	1
"911"	"Csnk2a2"	1	"Mcrs1_S282"	1
"912"	"Csnk2a2"	1	"Rtn4_S837"	1
"913"	"Csnk2a2"	1	"Gtf2a1_S282"	1
"914"	"Csnk2a2"	1	"Gtf2a1_S323"	1
"915"	"Csnk2a2"	1	"Gtf2a1_S318"	1
"916"	"Csnk2a2"	1	"Gtf2a1_S283"	1
"917"	"Csnk2a2"	1	"Gmfb_S53"	1
"918"	"Csnk2a2"	1	"Smc3_S1067"	1
"919"	"Csnk2a2"	1	"Rgs19_S24"	1
"920"	"Csnk2a2"	1	"Rgs19_S151"	1
"921"	"Csnk2a2"	1	"Akt1s1_S203"	1
"922"	"Csnk2a2"	1	"Nop56_S513"	1
"923"	"Csnk2a2"	1	"Pdcl_S25"	1
"924"	"Csnk2a2"	1	"Pdcl_T19"	1
"925"	"Csnk2a2"	1	"Pdcl_S20"	1
"926"	"Csnk2a2"	1	"Pdcl_S18"	1
"927"	"Csnk2a2"	1	"Telo2_S488"	1
"928"	"Csnk2a2"	1	"Telo2_S492"	1
"929"	"Csnk2a2"	1	"Ppp1r2_S88"	1
"930"	"Csnk2a2"	1	"Ppp1r2_S123"	1
"931"	"Csnk2a2"	1	"Ppp1r2_S122"	1
"932"	"Csnk2a2"	1	"Set_S9"	1
"933"	"Csnk2a2"	1	"Tfip11_S211"	1
"934"	"Csnk2a2"	1	"Arhgef7_S516"	1
"935"	"Csnk2a2"	1	"Anp32b_T265"	1
"936"	"Csnk2a2"	1	"Hes6_S183"	1
"937"	"Csnk2a2"	1	"Exosc9_S395"	1
"938"	"Csnk2a2"	1	"Exosc9_S393"	1
"939"	"Csnk2a2"	1	"Stk4_S320"	1
"940"	"Csnk2a2"	1	"Srf_S81"	1
"941"	"Csnk2a2"	1	"Srf_S79"	1
"942"	"Csnk2a2"	1	"Srf_S75"	1
"943"	"Csnk2a2"	1	"Srf_S73"	1
"944"	"Csnk2a2"	1	"Stard10_S284"	1
"945"	"Csnk2a2"	1	"Ap3b2_S272"	1
"946"	"Csnk2a2"	1	"Xk_S383"	1
"947"	"Csnk2a2"	1	"Add1_S586"	1
"948"	"Csnk2a2"	1	"Add1_S408"	1
"949"	"Csnk2a2"	1	"Zranb2_S188"	1
"950"	"Csnk2a2"	1	"Zranb2_S120"	1
"951"	"Csnk2a2"	1	"Zranb2_S153"	1
"952"	"Csnk2a2"	1	"Ptges3_S113"	1
"953"	"Csnk2a2"	1	"Ptges3_S118"	1
"954"	"Csnk2a2"	1	"Mapk9_S406"	1
"955"	"Csnk2a2"	1	"Mapk9_T403"	1
"956"	"Csnk2a2"	1	"Coro1c_S463"	1
"957"	"Csnk2a2"	1	"Tbk1_S172"	1
"958"	"Csnk2a2"	1	"Cav2_S36"	1
"959"	"Csnk2a2"	1	"Cav2_S23"	1
"960"	"Csnk2a2"	1	"Nr1h3_S196"	1
"961"	"Csnk2a2"	1	"Nfkbia_S283"	1
"962"	"Csnk2a2"	1	"Nfkbia_S32"	1
"963"	"Csnk2a2"	1	"Nfkbia_T291"	1
"964"	"Csnk2a2"	1	"Nfkbia_S293"	1
"965"	"Csnk2a2"	1	"Nfkbia_S288"	1
"966"	"Csnk2a2"	1	"Nfkbia_S36"	1
"967"	"Csnk2a2"	1	"Gys1_S649"	1
"968"	"Csnk2a2"	1	"Gys1_S698"	1
"969"	"Csnk2a2"	1	"Gys1_S657"	1
"970"	"Csnk2a2"	1	"Gys1_S10"	1
"971"	"Csnk2a2"	1	"Gys1_T714"	1
"972"	"Csnk2a2"	1	"Gys1_S645"	1
"973"	"Csnk2a2"	1	"Gys1_S653"	1
"974"	"Csnk2a2"	1	"Hnrnpc_S268"	1
"975"	"Csnk2a2"	1	"Hnrnpc_S247"	1
"976"	"Csnk2a2"	1	"Hnrnpc_S261"	1
"977"	"Csnk2a2"	1	"Baz1b_S706"	1
"978"	"Csnk2a2"	1	"Baz1b_S709"	1
"979"	"Csnk2a2"	1	"Sart1_S597"	1
"980"	"Tssk2"	1	"Tsks_S281"	1
"981"	"Nlk"	1	"Ncoa3_S544"	1
"982"	"Nlk"	1	"Fos_S374"	1
"983"	"Nlk"	1	"Prkaca_T198"	1
"984"	"Nlk"	1	"Lck_S59"	1
"985"	"Nlk"	1	"Bcl2_T69"	1
"986"	"Nlk"	1	"Bcl2_S70"	1
"987"	"Nlk"	1	"Esr1_S106"	1
"988"	"Nlk"	1	"Ppara_S21"	1
"989"	"Nlk"	1	"Ppara_S12"	1
"990"	"Nlk"	1	"Ccnb1_S130"	1
"991"	"Nlk"	1	"Lef1_T157"	1
"992"	"Nlk"	1	"Lef1_S164"	1
"993"	"Nlk"	1	"Lef1_T153"	1
"994"	"Nlk"	1	"Lef1_S167"	1
"995"	"Nlk"	1	"Cebpb_T237"	1
"996"	"Nlk"	1	"Hsf1_S307"	1
"997"	"Nlk"	1	"Cdkn1a_S132"	1
"998"	"Nlk"	1	"Stat3_S727"	1
"999"	"Nlk"	1	"Lifr_S1045"	1
"1000"	"Nlk"	1	"Htt_S120"	1
"1001"	"Nlk"	1	"Yap1_S130"	1
"1002"	"Nlk"	1	"Pla2g4a_S505"	1
"1003"	"Nlk"	1	"Stmn1_S25"	1
"1004"	"Nlk"	1	"Stmn1_S38"	1
"1005"	"Nlk"	1	"Stmn2_S62"	1
"1006"	"Nlk"	1	"Stmn2_S73"	1
"1007"	"Nlk"	1	"H3c11_S29"	1
"1008"	"Nlk"	1	"H3c3_S29"	1
"1009"	"Nlk"	1	"Smad4_S138"	1
"1010"	"Nlk"	1	"Smad4_T9"	1
"1011"	"Nlk"	1	"Snta1_S194"	1
"1012"	"Nlk"	1	"Mapk6_S189"	1
"1013"	"Nlk"	1	"Smad2_S250"	1
"1014"	"Nlk"	1	"Mylk_S16"	1
"1015"	"Nlk"	1	"Smad3_S208"	1
"1016"	"Nlk"	1	"Mef2c_S397"	1
"1017"	"Nlk"	1	"Nfatc4_S272"	1
